announcement_id,status,section,filename,ext,atch_url,size,path,error
PBLN_000000000042987,ok,첨부파일,[충북] 2019년 스타트업 청년일자리 지원사업 참여기업 모집 재공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000372089&fileSn=0,29184,list\PBLN_000000000042987\[충북] 2019년 스타트업 청년일자리 지원사업 참여기업 모집 재공고.hwp,
PBLN_000000000041256,ok,첨부파일,2019년 콘텐츠원캠퍼스 구축운영 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000353612&fileSn=0,49152,list\PBLN_000000000041256\2019년 콘텐츠원캠퍼스 구축운영 지원사업 공고.hwp,
PBLN_000000000045597,ok,첨부파일,"2019년 2차 중소기업 연구인력지원사업(채용, 파견) 공고.hwp",hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000402431&fileSn=0,65536,"list\PBLN_000000000045597\2019년 2차 중소기업 연구인력지원사업(채용, 파견) 공고.hwp",
PBLN_000000000046413,ok,첨부파일,해운선사 청년일자리 지원사업 모집 공고문 및 신청서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000411490&fileSn=0,49152,list\PBLN_000000000046413\해운선사 청년일자리 지원사업 모집 공고문 및 신청서.hwp,
PBLN_000000000041419,ok,첨부파일,2019 청년인턴 취업연계 지원사업 신청서식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000355123&fileSn=0,633856,list\PBLN_000000000041419\2019 청년인턴 취업연계 지원사업 신청서식.hwp,
PBLN_000000000045940,ok,첨부파일,[강원] 원주시 2019년 강원도형 청년일자리사업 참여 사업장 추가모집 공고(지역정착지원형).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000406478&fileSn=0,34304,list\PBLN_000000000045940\[강원] 원주시 2019년 강원도형 청년일자리사업 참여 사업장 추가모집 공고(지역정착지원형).hwp,
PBLN_000000000046950,ok,첨부파일,[인천] 2019년 3차 (예비)사회적기업 일자리창출사업 신청 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000417406&fileSn=0,770048,list\PBLN_000000000046950\[인천] 2019년 3차 (예비)사회적기업 일자리창출사업 신청 공고.hwp,
PBLN_000000000044107,ok,첨부파일,신청서식(기업).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000386299&fileSn=1,76288,list\PBLN_000000000044107\신청서식(기업).hwp,
PBLN_000000000040921,ok,첨부파일,[충북] 2019년 충북지역혁신프로젝트 지원사업 신청 통합공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000350355&fileSn=0,326144,list\PBLN_000000000040921\[충북] 2019년 충북지역혁신프로젝트 지원사업 신청 통합공고.hwp,
PBLN_000000000048118,ok,첨부파일,2020년 산림청 해외산림인턴사업 참여기업(기관) 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000430929&fileSn=0,22016,list\PBLN_000000000048118\2020년 산림청 해외산림인턴사업 참여기업(기관) 모집 공고.hwp,
PBLN_000000000040327,ok,첨부파일,[경남] 2019년 지역 조선업 퇴직자 재취업 지원사업 참여기업 및 퇴직인력 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000344505&fileSn=0,19968,list\PBLN_000000000040327\[경남] 2019년 지역 조선업 퇴직자 재취업 지원사업 참여기업 및 퇴직인력 모집 공고.hwp,
PBLN_000000000046036,ok,첨부파일,[부산] B-beauty 차세대 청년일자리 육성 프로젝트 사업 참여기업 및 참여청년 모집공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000407158&fileSn=0,38400,list\PBLN_000000000046036\[부산] B-beauty 차세대 청년일자리 육성 프로젝트 사업 참여기업 및 참여청년 모집공고.hwp,
PBLN_000000000045345,ok,첨부파일,[광주] 2019년 하반기 청년고용우수기업 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000399497&fileSn=0,33280,list\PBLN_000000000045345\[광주] 2019년 하반기 청년고용우수기업 지원사업 공고.hwp,
PBLN_000000000041061,ok,첨부파일,참여제한업종.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000351729&fileSn=1,14336,list\PBLN_000000000041061\참여제한업종.hwp,
PBLN_000000000046102,ok,첨부파일,[서울] 송파구 Join! 스타트업 참여자 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000407930&fileSn=0,1067520,list\PBLN_000000000046102\[서울] 송파구 Join! 스타트업 참여자 모집 공고.hwp,
PBLN_000000000041712,ok,첨부파일,신청서 양식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000358324&fileSn=1,76288,list\PBLN_000000000041712\신청서 양식.hwp,
PBLN_000000000048178,ok,첨부파일,2020년 농업법인 취업지원사업 농업법인 및 청년인턴 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000431528&fileSn=0,422390,list\PBLN_000000000048178\2020년 농업법인 취업지원사업 농업법인 및 청년인턴 모집 공고.pdf,
PBLN_000000000043257,ok,첨부파일,2019 음식점 입식좌석개선 지원사업 모집공고문 및 신청서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000375926&fileSn=0,622592,list\PBLN_000000000043257\2019 음식점 입식좌석개선 지원사업 모집공고문 및 신청서.hwp,
PBLN_000000000047398,ok,첨부파일,2019 B-beauty차세대 청년일자리 지원사업 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000422092&fileSn=0,39424,list\PBLN_000000000047398\2019 B-beauty차세대 청년일자리 지원사업 공고문.hwp,
PBLN_000000000046196,ok,첨부파일,신청서식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000409392&fileSn=0,26624,list\PBLN_000000000046196\신청서식.hwp,
PBLN_000000000043724,ok,첨부파일,중소기업위크+미니취업박람회+추진계획(안).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000381503&fileSn=0,17920,list\PBLN_000000000043724\중소기업위크+미니취업박람회+추진계획(안).hwp,
PBLN_000000000045188,ok,첨부파일,지원신청서_양식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000398022&fileSn=0,19968,list\PBLN_000000000045188\지원신청서_양식.hwp,
PBLN_000000000042106,ok,첨부파일,신청서식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000362072&fileSn=1,30208,list\PBLN_000000000042106\신청서식.hwp,
PBLN_000000000042144,ok,첨부파일,2019년 맞춤형 기술파트너 지원사업 추진계획 수정 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000362481&fileSn=0,49152,list\PBLN_000000000042144\2019년 맞춤형 기술파트너 지원사업 추진계획 수정 공고.hwp,
PBLN_000000000040903,ok,첨부파일,[대구] 2019년 지역 ICT기업 인력양성 및 채용지원 시행 공고(지역주도형 청년일자리 사업).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000350072&fileSn=0,131072,list\PBLN_000000000040903\[대구] 2019년 지역 ICT기업 인력양성 및 채용지원 시행 공고(지역주도형 청년일자리 사업).hwp,
PBLN_000000000041984,ok,첨부파일,2019 제주 미래를 선도할 청년 인재 육성사업 추가 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000360788&fileSn=0,144896,list\PBLN_000000000041984\2019 제주 미래를 선도할 청년 인재 육성사업 추가 공고문.hwp,
PBLN_000000000047225,ok,첨부파일,지원신청서 및 개인정보제공동의서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000420414&fileSn=1,176640,list\PBLN_000000000047225\지원신청서 및 개인정보제공동의서.hwp,
PBLN_000000000045723,ok,첨부파일,[충북] 증평군 지역정착지원형 청년일자리 사업 참여업체 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000403521&fileSn=0,32768,list\PBLN_000000000045723\[충북] 증평군 지역정착지원형 청년일자리 사업 참여업체 모집 공고.hwp,
PBLN_000000000048116,ok,첨부파일,제조업 혁신 산업클러스터기반 전문인력 고용ON 사업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000430982&fileSn=0,32768,list\PBLN_000000000048116\제조업 혁신 산업클러스터기반 전문인력 고용ON 사업 모집 공고문.hwp,
PBLN_000000000039634,no_doc,,,,,0,,
PBLN_000000000042299,ok,첨부파일,2019년 인력양성사업 신청서류(기술직퇴직자).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000364180&fileSn=1,16384,list\PBLN_000000000042299\2019년 인력양성사업 신청서류(기술직퇴직자).hwp,
PBLN_000000000042969,ok,첨부파일,[경기] 2019년 2차 (예비)사회적기업 일자리창출사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000371762&fileSn=0,297472,list\PBLN_000000000042969\[경기] 2019년 2차 (예비)사회적기업 일자리창출사업 공고.hwp,
PBLN_000000000044906,ok,첨부파일,[충남] 2019년 2분기 소상공인 사회보험료 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000394816&fileSn=0,37888,list\PBLN_000000000044906\[충남] 2019년 2분기 소상공인 사회보험료 지원사업 공고.hwp,
PBLN_000000000046396,ok,첨부파일,[충남]  우수콘텐츠기업 창의인재 청년일자리플러스사업 참여기업 모집.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000411292&fileSn=0,72192,list\PBLN_000000000046396\[충남]  우수콘텐츠기업 창의인재 청년일자리플러스사업 참여기업 모집.hwp,
PBLN_000000000041491,ok,첨부파일,신청서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000355889&fileSn=1,44544,list\PBLN_000000000041491\신청서.hwp,
PBLN_000000000046050,ok,첨부파일,2019년 현장코칭 숙련인력 양성사업 참여기업 및 참여자 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000407485&fileSn=0,30208,list\PBLN_000000000046050\2019년 현장코칭 숙련인력 양성사업 참여기업 및 참여자 모집 공고.hwp,
PBLN_000000000044157,ok,첨부파일,2019년 신규 병역지정업체(산업기능요원) 선정 및 필요인원 신청ㆍ접수 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000386821&fileSn=0,98304,list\PBLN_000000000044157\2019년 신규 병역지정업체(산업기능요원) 선정 및 필요인원 신청ㆍ접수 공고.hwp,
PBLN_000000000040471,ok,첨부파일,"기업신청서,정보활용동의서.hwp",hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000345835&fileSn=1,39424,"list\PBLN_000000000040471\기업신청서,정보활용동의서.hwp",
PBLN_000000000043034,ok,첨부파일,2019 수원시 나들가게 육성 선도지역 지원사업 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000373200&fileSn=0,50688,list\PBLN_000000000043034\2019 수원시 나들가게 육성 선도지역 지원사업 공고문.hwp,
PBLN_000000000047511,ok,첨부파일,2019 일자리창출 우수기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000423336&fileSn=0,32768,list\PBLN_000000000047511\2019 일자리창출 우수기업 모집 공고문.hwp,
PBLN_000000000046595,ok,첨부파일,[부산] 2차 신발 스타트업 청년슈잡(shoe job) 참여기업 모집 공고(2019 지역주도형 청년일자리사업).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000413399&fileSn=0,1181696,list\PBLN_000000000046595\[부산] 2차 신발 스타트업 청년슈잡(shoe job) 참여기업 모집 공고(2019 지역주도형 청년일자리사업).hwp,
PBLN_000000000047916,ok,첨부파일,[경기] 안양형 청년일자리 두드림(Do Dream) 사업 참여기업 및 청년층 추가 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000427970&fileSn=0,40960,list\PBLN_000000000047916\[경기] 안양형 청년일자리 두드림(Do Dream) 사업 참여기업 및 청년층 추가 모집 공고.hwp,
PBLN_000000000044824,ok,첨부파일,2019년 지역관광 청년일꾼 채용 지원사업 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000393974&fileSn=0,32768,list\PBLN_000000000044824\2019년 지역관광 청년일꾼 채용 지원사업 공고문.hwp,
PBLN_000000000042972,ok,첨부파일,[경기] 2019년 가족친화 일하기 좋은 기업(GGWP) 인증 사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000371822&fileSn=0,40448,list\PBLN_000000000042972\[경기] 2019년 가족친화 일하기 좋은 기업(GGWP) 인증 사업 공고.hwp,
PBLN_000000000041925,no_doc,,,,,0,,
PBLN_000000000040468,ok,첨부파일,[경기] 2019년 (예비)사회적기업 전문인력 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000345813&fileSn=1,132577,list\PBLN_000000000040468\[경기] 2019년 (예비)사회적기업 전문인력 지원사업 공고.hwp,
PBLN_000000000040925,ok,첨부파일,2019 청년인턴 취업연계 지원사업 서식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000350395&fileSn=0,32256,list\PBLN_000000000040925\2019 청년인턴 취업연계 지원사업 서식.hwp,
PBLN_000000000040664,ok,첨부파일,2019년 (예비)사회적기업 전문인력 및 사회보험료 지원사업 공고문 및 신청서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000347816&fileSn=0,188416,list\PBLN_000000000040664\2019년 (예비)사회적기업 전문인력 및 사회보험료 지원사업 공고문 및 신청서.hwp,
PBLN_000000000047824,ok,첨부파일,의성형 도시청년 시골파견제 모집공고문 및 신청서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000426914&fileSn=1,39936,list\PBLN_000000000047824\의성형 도시청년 시골파견제 모집공고문 및 신청서.hwp,
PBLN_000000000047366,ok,첨부파일,[대전] SeSE지원(기술닥터지원) 지원기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000421670&fileSn=0,22016,list\PBLN_000000000047366\[대전] SeSE지원(기술닥터지원) 지원기업 모집 공고.hwp,
PBLN_000000000042276,ok,첨부파일,[충남] 2019년 1분기 사회보험료 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000364213&fileSn=0,38400,list\PBLN_000000000042276\[충남] 2019년 1분기 사회보험료 지원사업 공고.hwp,
PBLN_000000000042540,ok,첨부파일,2019년 1차 근무혁신 인센티브제 참여기업 신청 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000366715&fileSn=0,819712,list\PBLN_000000000042540\2019년 1차 근무혁신 인센티브제 참여기업 신청 공고.hwp,
PBLN_000000000044114,ok,첨부파일,2019년 중소기업 연구인력 지원사업(공공연 연구인력 파견지원) 공고(6월 신청).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000386376&fileSn=0,25600,list\PBLN_000000000044114\2019년 중소기업 연구인력 지원사업(공공연 연구인력 파견지원) 공고(6월 신청).hwp,
PBLN_000000000044234,no_doc,,,,,0,,
PBLN_000000000040703,ok,첨부파일,2019년 에너지신산업 글로벌 인재양성 신규지원 대상과제 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000348174&fileSn=0,65536,list\PBLN_000000000040703\2019년 에너지신산업 글로벌 인재양성 신규지원 대상과제 공고.hwp,
PBLN_000000000040985,ok,첨부파일,[대구] 달성군 2018년 청년근로자 기숙사 임차비용 지원사업 시행 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000350973&fileSn=0,24576,list\PBLN_000000000040985\[대구] 달성군 2018년 청년근로자 기숙사 임차비용 지원사업 시행 공고.hwp,
PBLN_000000000043574,ok,첨부파일,[인천] 2019년 글로벌 인재 매칭 프로그램 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000379656&fileSn=0,32768,list\PBLN_000000000043574\[인천] 2019년 글로벌 인재 매칭 프로그램 참여기업 모집 공고.hwp,
PBLN_000000000046737,ok,첨부파일,신청서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000415127&fileSn=1,17408,list\PBLN_000000000046737\신청서.hwp,
PBLN_000000000046597,ok,첨부파일,[경기] 화성시 2019년 2차 사회적경제조직 청년일자리사업 참여 기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000413411&fileSn=0,33792,list\PBLN_000000000046597\[경기] 화성시 2019년 2차 사회적경제조직 청년일자리사업 참여 기업 모집 공고.hwp,
PBLN_000000000045650,ok,첨부파일,신청서 서식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000402809&fileSn=0,38912,list\PBLN_000000000045650\신청서 서식.hwp,
PBLN_000000000040718,ok,첨부파일,[대전] 차세대 기술기업 육성을 위한 전문 연구인력 지원사업 시행 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000348329&fileSn=0,32768,list\PBLN_000000000040718\[대전] 차세대 기술기업 육성을 위한 전문 연구인력 지원사업 시행 공고.hwp,
PBLN_000000000044094,no_doc,,,,,0,,
PBLN_000000000046850,ok,첨부파일,신청서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000416240&fileSn=1,49664,list\PBLN_000000000046850\신청서.hwp,
PBLN_000000000044257,ok,첨부파일,[대전] 2019년 대전일자리종합박람회 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000387971&fileSn=0,32768,list\PBLN_000000000044257\[대전] 2019년 대전일자리종합박람회 참여기업 모집 공고.hwp,
PBLN_000000000045573,ok,첨부파일,[대구] 2019년 5차 청년인턴 지원사업 참여 사회적경제기업 모집 공고(행정안전부 지역주도형 청년일자리 지원사업).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000401993&fileSn=0,34816,list\PBLN_000000000045573\[대구] 2019년 5차 청년인턴 지원사업 참여 사회적경제기업 모집 공고(행정안전부 지역주도형 청년일자리 지원사업).hwp,
PBLN_000000000040437,ok,첨부파일,[인천] 2019년 (예비)사회적기업 전문인력 및 사회적기업 사회보험료 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000345860&fileSn=0,212993,list\PBLN_000000000040437\[인천] 2019년 (예비)사회적기업 전문인력 및 사회적기업 사회보험료 지원사업 공고.hwp,
PBLN_000000000048025,ok,첨부파일,2019년 중소기업 연구인력지원사업(파견) 2차 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000429176&fileSn=0,29696,list\PBLN_000000000048025\2019년 중소기업 연구인력지원사업(파견) 2차 공고.hwp,
PBLN_000000000047708,ok,첨부파일,2020-1학기 장기현장실습 수요인원 조사서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000425428&fileSn=1,20992,list\PBLN_000000000047708\2020-1학기 장기현장실습 수요인원 조사서.hwp,
PBLN_000000000040445,ok,첨부파일,[경남] 2019년 (예비)사회적기업 전문인력 및 사회보험료 지원사업 참여기업 모집공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000345447&fileSn=0,294913,list\PBLN_000000000040445\[경남] 2019년 (예비)사회적기업 전문인력 및 사회보험료 지원사업 참여기업 모집공고.hwp,
