announcement_id,status,section,filename,ext,atch_url,size,path,error
PBLN_000000000050230,ok,첨부파일,2020년 과학기술분야 R&D 대체인력 활용 지원 사업 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000454545&fileSn=0,515074,list\PBLN_000000000050230\2020년 과학기술분야 R&D 대체인력 활용 지원 사업 모집 공고.pdf,
PBLN_000000000053184,ok,첨부파일,코로나19 확진자 방문점포 등 지원사업 변경 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000483195&fileSn=0,93184,list\PBLN_000000000053184\코로나19 확진자 방문점포 등 지원사업 변경 공고.hwp,
PBLN_000000000059463,ok,첨부파일,목포시 2020년 4차 청년 근속장려금 지원사업 참여기업 추가모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000545540&fileSn=0,33792,list\PBLN_000000000059463\목포시 2020년 4차 청년 근속장려금 지원사업 참여기업 추가모집 공고.hwp,
PBLN_000000000058026,ok,첨부파일,포항시 2020년 일용직근로자 인건비 지원 사업 참여업체 모집 3차 변경 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000529759&fileSn=0,365208,list\PBLN_000000000058026\포항시 2020년 일용직근로자 인건비 지원 사업 참여업체 모집 3차 변경 공고.pdf,
PBLN_000000000058859,ok,첨부파일,2020년 글로벌 외식전문가 양성사업 현장교육 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000539638&fileSn=0,107520,list\PBLN_000000000058859\2020년 글로벌 외식전문가 양성사업 현장교육 참여기업 모집 공고.hwp,
PBLN_000000000059344,ok,첨부파일,축제관련 공연기술업체 지원 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000544505&fileSn=0,161281,list\PBLN_000000000059344\축제관련 공연기술업체 지원 공고문.hwp,
PBLN_000000000056141,ok,첨부파일,2020_지역성장도약기업_청년일자리_지원사업_참여기업_추가모집_공고(3차)_2020713.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000510957&fileSn=0,115800,list\PBLN_000000000056141\2020_지역성장도약기업_청년일자리_지원사업_참여기업_추가모집_공고(3차)_2020713.pdf,
PBLN_000000000055830,ok,첨부파일,[충남] 2020년 에너지 신산업 분야 취업 매칭 프로그램 참가 기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000507885&fileSn=0,35840,list\PBLN_000000000055830\[충남] 2020년 에너지 신산업 분야 취업 매칭 프로그램 참가 기업 모집 공고.hwp,
PBLN_000000000056194,ok,첨부파일,[강원] 2020년 우수마을기업 홍보 영상 제작 참여기업 모집 공고(마을기업 통합 홍보 영상 제작).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000511481&fileSn=0,75264,list\PBLN_000000000056194\[강원] 2020년 우수마을기업 홍보 영상 제작 참여기업 모집 공고(마을기업 통합 홍보 영상 제작).hwp,
PBLN_000000000052814,ok,첨부파일,2020년 3차 지역정착지원형 청년일자리사업 참여기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000480142&fileSn=0,32768,list\PBLN_000000000052814\2020년 3차 지역정착지원형 청년일자리사업 참여기업 모집 공고문.hwp,
PBLN_000000000048629,ok,첨부파일,신청서식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000437430&fileSn=1,23040,list\PBLN_000000000048629\신청서식.hwp,
PBLN_000000000052183,ok,첨부파일,청년고용 우수기업 근로환경 개선사업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000473798&fileSn=0,22016,list\PBLN_000000000052183\청년고용 우수기업 근로환경 개선사업 모집 공고문.hwp,
PBLN_000000000051042,ok,첨부파일,2020년 여성친화기업 환경개선사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000462610&fileSn=0,23553,list\PBLN_000000000051042\2020년 여성친화기업 환경개선사업 참여기업 모집 공고.hwp,
PBLN_000000000056238,ok,첨부파일,2020년 세종형 공정일터 선정 희망기업 모집 공고문.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000512325&fileSn=0,434925,list\PBLN_000000000056238\2020년 세종형 공정일터 선정 희망기업 모집 공고문.pdf,
PBLN_000000000059540,ok,첨부파일,[충남] 아산시 음식점 비말차단 테이블 칸막이 지원 추가 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000546605&fileSn=0,1036800,list\PBLN_000000000059540\[충남] 아산시 음식점 비말차단 테이블 칸막이 지원 추가 모집 공고.hwp,
PBLN_000000000059685,ok,첨부파일,[전북] 2021년 개설 지역특성화산업 전문인력양성(취업연계형 특성화과정) 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000548205&fileSn=0,98304,list\PBLN_000000000059685\[전북] 2021년 개설 지역특성화산업 전문인력양성(취업연계형 특성화과정) 지원사업 공고.hwp,
PBLN_000000000049349,ok,첨부파일,국내 스마트 헬스케어산업 기업 맞춤형 교육지원 공고(창의산업기술개발기반구축사업-스마트 헬스케어 종합지원센터 구축).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000445298&fileSn=0,27648,list\PBLN_000000000049349\국내 스마트 헬스케어산업 기업 맞춤형 교육지원 공고(창의산업기술개발기반구축사업-스마트 헬스케어 종합지원센터 구축).hwp,
PBLN_000000000056759,ok,첨부파일,2020년 청년 디지털 일자리사업(중소기업 스마트 서비스화) 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000517386&fileSn=0,170496,list\PBLN_000000000056759\2020년 청년 디지털 일자리사업(중소기업 스마트 서비스화) 참여기업 모집 공고.hwp,
PBLN_000000000056143,ok,첨부파일,2020년도+경북+청년기업+일자리사업+추가모집+공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000510971&fileSn=0,112098,list\PBLN_000000000056143\2020년도+경북+청년기업+일자리사업+추가모집+공고.pdf,
PBLN_000000000049943,ok,첨부파일,부산시 미즈매칭사업 청년일자리 지원사업 재공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000451392&fileSn=0,32768,list\PBLN_000000000049943\부산시 미즈매칭사업 청년일자리 지원사업 재공고문.hwp,
PBLN_000000000049948,ok,첨부파일,2020년 지역주도형 청년일자리사업 청년내일로 인턴십 참가기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000451429&fileSn=0,35840,list\PBLN_000000000049948\2020년 지역주도형 청년일자리사업 청년내일로 인턴십 참가기업 모집 공고.hwp,
PBLN_000000000056161,ok,첨부파일,[경북] 2020년 2차 (예비)사회적기업 일자리창출사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000511289&fileSn=0,218624,list\PBLN_000000000056161\[경북] 2020년 2차 (예비)사회적기업 일자리창출사업 참여기업 모집 공고.hwp,
PBLN_000000000053974,ok,첨부파일,코로나19 긴급 고용안정 지원금 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000491153&fileSn=0,194048,list\PBLN_000000000053974\코로나19 긴급 고용안정 지원금 공고문.hwp,
PBLN_000000000052034,ok,첨부파일,특성화고 행복 JOB드림 사업 근로환경개선지원금 참여기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000472657&fileSn=0,37888,list\PBLN_000000000052034\특성화고 행복 JOB드림 사업 근로환경개선지원금 참여기업 모집 공고문.hwp,
PBLN_000000000057219,ok,첨부파일,[대구] 2020년 혁신전문인력 채용지원사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000521842&fileSn=0,53760,list\PBLN_000000000057219\[대구] 2020년 혁신전문인력 채용지원사업 참여기업 모집 공고.hwp,
PBLN_000000000058019,ok,첨부파일,2020년 고용친화대표기업 청년 채용지원 사업 시행 공고문_20200917.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000530435&fileSn=0,154555,list\PBLN_000000000058019\2020년 고용친화대표기업 청년 채용지원 사업 시행 공고문_20200917.pdf,
PBLN_000000000050440,ok,첨부파일,순천시 콘텐츠산업 청년일자리 창출 리쇼어링 프로젝트 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000456681&fileSn=0,50688,list\PBLN_000000000050440\순천시 콘텐츠산업 청년일자리 창출 리쇼어링 프로젝트 참여기업 모집 공고.hwp,
PBLN_000000000058608,ok,첨부파일,돋움기업 역량강화 교육 지원사업 공고문_2차공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000536980&fileSn=0,19456,list\PBLN_000000000058608\돋움기업 역량강화 교육 지원사업 공고문_2차공고.hwp,
PBLN_000000000054091,ok,첨부파일,2020년 중소기업 근로자 기숙사 임차 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000491886&fileSn=0,72704,list\PBLN_000000000054091\2020년 중소기업 근로자 기숙사 임차 지원사업 공고.hwp,
PBLN_000000000055774,ok,첨부파일,코로나19 피해 극복을 위한 사회적기업 청년일자리창출 사업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000507582&fileSn=0,129024,list\PBLN_000000000055774\코로나19 피해 극복을 위한 사회적기업 청년일자리창출 사업 모집 공고.hwp,
PBLN_000000000049084,ok,첨부파일,[부산] 2020년 사회적기업 사회보험료 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000441962&fileSn=0,151040,list\PBLN_000000000049084\[부산] 2020년 사회적기업 사회보험료 지원사업 공고.hwp,
PBLN_000000000050904,ok,첨부파일,2020년 청년고용 우수기업 근로환경 개선사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000461329&fileSn=0,23040,list\PBLN_000000000050904\2020년 청년고용 우수기업 근로환경 개선사업 참여기업 모집 공고.hwp,
PBLN_000000000057515,ok,첨부파일,[대구] 2020년 5차 기업부설연구소 R&Dㆍ경영 등 인력지원사업 시행 연장공고(지역주도형 청년일자리 사업).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000524693&fileSn=0,147456,list\PBLN_000000000057515\[대구] 2020년 5차 기업부설연구소 R&Dㆍ경영 등 인력지원사업 시행 연장공고(지역주도형 청년일자리 사업).hwp,
PBLN_000000000051338,ok,첨부파일,2020년 바이오 전문연구인력 채용연계 지원사업 공고문.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000465684&fileSn=0,285364,list\PBLN_000000000051338\2020년 바이오 전문연구인력 채용연계 지원사업 공고문.pdf,
PBLN_000000000056086,ok,첨부파일,2020년 2차 중소기업 연구인력지원사업 시행계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000510523&fileSn=0,59904,list\PBLN_000000000056086\2020년 2차 중소기업 연구인력지원사업 시행계획 공고.hwp,
PBLN_000000000052569,ok,첨부파일,우수제품 품질인증(JQ) 환경개선 지원사업 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000477612&fileSn=0,32768,list\PBLN_000000000052569\우수제품 품질인증(JQ) 환경개선 지원사업 공고문.hwp,
PBLN_000000000056361,ok,첨부파일,[경기] 북부 2020년 섬유기업 맞춤형 온ㆍ오프라인 플랫폼 구축 및 마케팅 전문인력 양성 지원사업 참여기업 모집 재공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000513356&fileSn=0,68608,list\PBLN_000000000056361\[경기] 북부 2020년 섬유기업 맞춤형 온ㆍ오프라인 플랫폼 구축 및 마케팅 전문인력 양성 지원사업 참여기업 모집 재공고.hwp,
PBLN_000000000054712,ok,첨부파일,[울산] 주력산업에 주력하는 청년일자리 사업 참여기업 추가모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000498045&fileSn=0,36864,list\PBLN_000000000054712\[울산] 주력산업에 주력하는 청년일자리 사업 참여기업 추가모집 공고.hwp,
PBLN_000000000055222,ok,첨부파일,인천뿌리기업 근로환경 개선사업 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000502669&fileSn=0,24576,list\PBLN_000000000055222\인천뿌리기업 근로환경 개선사업 공고문.hwp,
PBLN_000000000048579,ok,첨부파일,2020+공예업체+인턴사원+지원사업+희망업체+모집+공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000437014&fileSn=0,24064,list\PBLN_000000000048579\2020+공예업체+인턴사원+지원사업+희망업체+모집+공고문.hwp,
PBLN_000000000055480,ok,첨부파일,[인천] 2020년 (예비)사회적기업 일자리창출사업 신청 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000505071&fileSn=0,174081,list\PBLN_000000000055480\[인천] 2020년 (예비)사회적기업 일자리창출사업 신청 공고.hwp,
PBLN_000000000059418,ok,첨부파일,[공고문] 제3차 서울시 우수스타트업 기술인력 인건비 지원 사업.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000545471&fileSn=0,163860,list\PBLN_000000000059418\[공고문] 제3차 서울시 우수스타트업 기술인력 인건비 지원 사업.pdf,
PBLN_000000000059042,ok,첨부파일,[울산] 2021년 상반기 수출중소기업 장기인턴 파견사업 참가기업 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000541141&fileSn=0,89605,list\PBLN_000000000059042\[울산] 2021년 상반기 수출중소기업 장기인턴 파견사업 참가기업 모집 공고.pdf,
PBLN_000000000059415,ok,첨부파일,2020년 중소기업 공항 근로자 채용 지원사업 참가기업 모집 공고(인천공항형 일자리지원 시범사업).pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000545330&fileSn=0,162105,list\PBLN_000000000059415\2020년 중소기업 공항 근로자 채용 지원사업 참가기업 모집 공고(인천공항형 일자리지원 시범사업).pdf,
PBLN_000000000048830,ok,첨부파일,[대구] 사회적경제 청년인턴 지원사업 사업장 선발공고(행정안전부 지역주도형 청년일자리 지원사업).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000439403&fileSn=0,33280,list\PBLN_000000000048830\[대구] 사회적경제 청년인턴 지원사업 사업장 선발공고(행정안전부 지역주도형 청년일자리 지원사업).hwp,
PBLN_000000000057014,ok,첨부파일,[서식통합]참여기업 신청서 양식_.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000520146&fileSn=1,32768,list\PBLN_000000000057014\[서식통합]참여기업 신청서 양식_.hwp,
PBLN_000000000054093,ok,첨부파일,코로나19 극복을 위한 직장어린이집 운영 특별지원 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000491929&fileSn=0,256877,list\PBLN_000000000054093\코로나19 극복을 위한 직장어린이집 운영 특별지원 공고.pdf,
PBLN_000000000059794,ok,첨부파일,[인천] 2021년 지역주도형 청년일자리 참여기업 및 참여자 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000549560&fileSn=0,81920,list\PBLN_000000000059794\[인천] 2021년 지역주도형 청년일자리 참여기업 및 참여자 모집 공고.hwp,
PBLN_000000000056671,ok,첨부파일,[대구] 2020년 2차 신중년 Biz 컨설팅 일자리창출사업 참여기관 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000516671&fileSn=0,68608,list\PBLN_000000000056671\[대구] 2020년 2차 신중년 Biz 컨설팅 일자리창출사업 참여기관 모집 공고.hwp,
PBLN_000000000057974,ok,첨부파일,[광주] 2020년 2차 예비사회적기업 인큐베이팅 지원사업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000529383&fileSn=0,147456,list\PBLN_000000000057974\[광주] 2020년 2차 예비사회적기업 인큐베이팅 지원사업 모집 공고.hwp,
PBLN_000000000057809,ok,첨부파일,서울기업+OJT+프로젝트+참여기업+모집+공고문(2회차).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000527327&fileSn=0,22016,list\PBLN_000000000057809\서울기업+OJT+프로젝트+참여기업+모집+공고문(2회차).hwp,
PBLN_000000000051945,ok,첨부파일,영세사업장 청정연료 전환 사업 공고문 및 서식(20200310).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000471818&fileSn=1,1134080,list\PBLN_000000000051945\영세사업장 청정연료 전환 사업 공고문 및 서식(20200310).hwp,
PBLN_000000000050438,ok,첨부파일,2020년 중장년 취업지원사업 참여기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000456673&fileSn=0,61953,list\PBLN_000000000050438\2020년 중장년 취업지원사업 참여기업 모집 공고문.hwp,
PBLN_000000000050284,ok,첨부파일,[대구] 스포츠융복합산업 중소기업 인력 채용 지원사업 시행 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000454830&fileSn=0,24576,list\PBLN_000000000050284\[대구] 스포츠융복합산업 중소기업 인력 채용 지원사업 시행 공고.hwp,
PBLN_000000000056303,ok,첨부파일,[신청서류]작업환경개선지원_서식_.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000512841&fileSn=1,24064,list\PBLN_000000000056303\[신청서류]작업환경개선지원_서식_.hwp,
PBLN_000000000059340,ok,첨부파일,2020년 소규모 사업장 방지시설 설치 지원사업 6차 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000544411&fileSn=0,615936,list\PBLN_000000000059340\2020년 소규모 사업장 방지시설 설치 지원사업 6차 공고.hwp,
PBLN_000000000056744,ok,첨부파일,[서울] 2020년 서울사랑 고용행복 지원사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000517046&fileSn=0,32768,list\PBLN_000000000056744\[서울] 2020년 서울사랑 고용행복 지원사업 참여기업 모집 공고.hwp,
PBLN_000000000050982,ok,첨부파일,[부산] 수출전문 청년일자리 지원사업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000462327&fileSn=0,29184,list\PBLN_000000000050982\[부산] 수출전문 청년일자리 지원사업 모집 공고.hwp,
PBLN_000000000052060,ok,첨부파일,[서울] 2030 맞춤형 취업지원사업 참여기업 모집 공고(Pre-matching(선채용후학습)형 정규직 고용연계).pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000472761&fileSn=0,284173,list\PBLN_000000000052060\[서울] 2030 맞춤형 취업지원사업 참여기업 모집 공고(Pre-matching(선채용후학습)형 정규직 고용연계).pdf,
PBLN_000000000052219,ok,첨부파일,[대전] 코로나19 위기 극복과 피해 최소화를 위한 소상공인 공공요금 및 건강보험료 지원.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000474538&fileSn=0,27648,list\PBLN_000000000052219\[대전] 코로나19 위기 극복과 피해 최소화를 위한 소상공인 공공요금 및 건강보험료 지원.hwp,
PBLN_000000000052629,ok,첨부파일,소상공인 생존자금 지원사업 공고(코로나19 극복 지원).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000478243&fileSn=0,67072,list\PBLN_000000000052629\소상공인 생존자금 지원사업 공고(코로나19 극복 지원).hwp,
PBLN_000000000049364,ok,첨부파일,신청서식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000445549&fileSn=1,89600,list\PBLN_000000000049364\신청서식.hwp,
PBLN_000000000055602,ok,첨부파일,신청서 양식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000505956&fileSn=0,37376,list\PBLN_000000000055602\신청서 양식.hwp,
PBLN_000000000057805,ok,첨부파일,[SBA]+온보딩+프로그램+공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000527309&fileSn=0,20480,list\PBLN_000000000057805\[SBA]+온보딩+프로그램+공고문.hwp,
PBLN_000000000050338,ok,첨부파일,[경북] 2020년 청년기업 일자리사업 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000455872&fileSn=0,111857,list\PBLN_000000000050338\[경북] 2020년 청년기업 일자리사업 모집 공고.pdf,
PBLN_000000000055234,ok,첨부파일,[대전] 2020년 하반기 사회적기업 일자리창출사업 공모사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000502847&fileSn=0,184833,list\PBLN_000000000055234\[대전] 2020년 하반기 사회적기업 일자리창출사업 공모사업 공고.hwp,
PBLN_000000000059110,ok,첨부파일,공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000541980&fileSn=0,1656320,list\PBLN_000000000059110\공고문.hwp,
PBLN_000000000051177,ok,첨부파일,2020년 1인 창조기업 마케팅 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000464195&fileSn=0,98304,list\PBLN_000000000051177\2020년 1인 창조기업 마케팅 지원사업 공고.hwp,
PBLN_000000000056859,ok,첨부파일,1차 40대 이상 재기 소상공인 창ㆍ취업 프로그램 교육생 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000518588&fileSn=0,113152,list\PBLN_000000000056859\1차 40대 이상 재기 소상공인 창ㆍ취업 프로그램 교육생 모집 공고.hwp,
PBLN_000000000048761,ok,첨부파일,2020년 정부 창업지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000438546&fileSn=0,144384,list\PBLN_000000000048761\2020년 정부 창업지원사업 공고.hwp,
PBLN_000000000058740,ok,첨부파일,[공고]+2020+소셜드리머즈+오디션오프라인+크라우드펀딩대회+공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000538441&fileSn=0,1211904,list\PBLN_000000000058740\[공고]+2020+소셜드리머즈+오디션오프라인+크라우드펀딩대회+공고문.hwp,
PBLN_000000000051864,ok,첨부파일,[경북] 경산시 2020년 청년 희망 창업 오디션 참가자 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000470872&fileSn=0,27136,list\PBLN_000000000051864\[경북] 경산시 2020년 청년 희망 창업 오디션 참가자 모집 공고.hwp,
PBLN_000000000050162,ok,첨부파일,2020년 희망리턴패키지 사업 시행 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000453503&fileSn=0,131072,list\PBLN_000000000050162\2020년 희망리턴패키지 사업 시행 공고.hwp,
PBLN_000000000056957,ok,첨부파일,[서울] 2020년 싱가포르 정보통신 온라인 전시회 서울관 스타트업 모집 연장 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000519500&fileSn=0,22016,list\PBLN_000000000056957\[서울] 2020년 싱가포르 정보통신 온라인 전시회 서울관 스타트업 모집 연장 공고.hwp,
PBLN_000000000048695,ok,첨부파일,2020년 정부 창업지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000438076&fileSn=0,144384,list\PBLN_000000000048695\2020년 정부 창업지원사업 공고.hwp,
PBLN_000000000054455,no_doc,,,,,0,,
PBLN_000000000053447,ok,첨부파일,제1회 지식재산 스타트업 경진대회 공고(도전! K-스타트업 2020 예선(지식재산리그) 참가자(팀) 모집 공고).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000485838&fileSn=0,72192,list\PBLN_000000000053447\제1회 지식재산 스타트업 경진대회 공고(도전! K-스타트업 2020 예선(지식재산리그) 참가자(팀) 모집 공고).hwp,
PBLN_000000000056271,ok,첨부파일,2020년 2차 대전대학교 이노폴리스캠퍼스사업 (예비)창업자 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000512483&fileSn=0,22528,list\PBLN_000000000056271\2020년 2차 대전대학교 이노폴리스캠퍼스사업 (예비)창업자 모집 공고.hwp,
PBLN_000000000051166,ok,첨부파일,2020년 스타트업 아이디어 고도화 지원사업 청년 예비창업자 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000463993&fileSn=0,59904,list\PBLN_000000000051166\2020년 스타트업 아이디어 고도화 지원사업 청년 예비창업자 모집 공고.hwp,
PBLN_000000000048598,ok,첨부파일,2020년 정부 창업지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000437231&fileSn=0,144384,list\PBLN_000000000048598\2020년 정부 창업지원사업 공고.hwp,
PBLN_000000000048562,ok,첨부파일,2020년_정부_창업지원사업_통합공고_설명자료.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000436506&fileSn=0,1899072,list\PBLN_000000000048562\2020년_정부_창업지원사업_통합공고_설명자료.pdf,
PBLN_000000000057180,ok,첨부파일,멘토링데이+신청양식.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000521503&fileSn=0,53248,list\PBLN_000000000057180\멘토링데이+신청양식.hwp,
PBLN_000000000052952,ok,첨부파일,2020년 청년CEO 육성사업 예비청년CEO 모집 추가공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000481364&fileSn=0,97792,list\PBLN_000000000052952\2020년 청년CEO 육성사업 예비청년CEO 모집 추가공고.hwp,
